Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Mozambique,8/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18273,,5.109779456,
Mozambique,9/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18509,,11.2033065,
Mozambique,4/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,2351,,0.084219481,
Mozambique,5/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,1438,,3.343532684,
Mozambique,6/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,558,,7.616487455,
Mozambique,7/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,543,,6.826887661,
Mozambique,8/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,533,,5.954971857,
Mozambique,9/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,528,,6.90530303,
Mozambique,4/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,11030,,2.136446056,
Mozambique,5/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,14888,,0.582818377,
Mozambique,6/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,18000,,1.668722222,
Mozambique,7/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,26904,,0.116451085,
Mozambique,8/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,45884,,2.555335193,
Mozambique,9/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,74706,,1.787580649,
Mozambique,4/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,487,,35.63244353,
Mozambique,5/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,527,,126.8045541,
Mozambique,6/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,570,,182.9052632,
Mozambique,7/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,615,,168.5219512,
Mozambique,8/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,663,,155.321267,
Mozambique,9/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,714,,143.2268908,
Mozambique,4/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,2418,,9.82630273,
Mozambique,5/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,3243,,6.326549491,
Mozambique,6/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,3627,,8.240970499,
Mozambique,7/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,4323,,5.914179968,
Mozambique,8/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,5030,,4.082902584,
Mozambique,9/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,5740,,5.382752613,
Mozambique,4/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,426,,46.54694836,
Mozambique,5/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,433,,44.79445727,
Mozambique,6/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,440,,43.08181818,
Mozambique,7/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,298,,62.61073826,
Mozambique,8/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,152,,121.75,
Mozambique,9/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,314,,57.93630573,
Mozambique,4/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,426,,17.34037559,
Mozambique,5/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,433,,16.06004619,
Mozambique,6/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,440,,0,
Mozambique,7/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,298,,0,
Mozambique,8/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,152,,0,
Mozambique,9/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,4/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,125872,,1.416351532,
Mozambique,5/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,118409,,2.502934743,
Mozambique,6/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,111537,,1.657145163,
Mozambique,7/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,110707,,0.669569223,
Mozambique,8/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,71883,,0.031203483,
Mozambique,9/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,1019,,1.201177625,
Mozambique,4/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,20862,,8.895120314,
Mozambique,5/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,16359,,23.37129409,
Mozambique,6/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,11102,,33.43802918,
Mozambique,7/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,8004,,45.38043478,
Mozambique,8/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4965,,72.1570997,
Mozambique,9/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,1987,,179.3019628,
Mozambique,4/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,5/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,6/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,7/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,8/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,516,,6.751937984,
Mozambique,9/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,677,,4.146233383,
Mozambique,4/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,142,,26.23943662,
Mozambique,5/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,184,,19.25,
Mozambique,6/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,230,,14.4,
Mozambique,7/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,282,,10.74468085,
Mozambique,8/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,334,,8.071856287,
Mozambique,9/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,390,,5.912820513,
Mozambique,4/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,112,,44.65178571,
Mozambique,5/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,113,,43.25663717,
Mozambique,6/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,114,,41.87719298,
Mozambique,7/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,117,,39.8034188,
Mozambique,8/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,118,,38.46610169,
Mozambique,9/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,119,,37.14285714,
Mozambique,4/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,3748,,5.510138741,
Mozambique,5/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,4733,,8.064441158,
Mozambique,6/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,6712,,4.686680572,
Mozambique,7/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,8686,,2.621574948,
Mozambique,8/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10659,,1.136316728,
Mozambique,9/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10629,,2.943174334,
Mozambique,4/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,118,,90.3220339,
Mozambique,5/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,122,,86.36065574,
Mozambique,6/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,125,,83.288,
Mozambique,7/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,127,,80.97637795,
Mozambique,8/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,134,,75.74626866,
Mozambique,9/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,142,,70.47887324,
Nigeria,4/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,537,,15.19180633,
Nigeria,5/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,551,,13.80580762,
Nigeria,6/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,551,,10.98548094,
Nigeria,7/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,579,,9.454231434,
Nigeria,8/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,579,,12.11917098,
Nigeria,9/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,592,,10.85304054,
Nigeria,4/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,9432,,11.34245123,
Nigeria,5/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,10698,,9.000186951,
Nigeria,6/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,15603,,9.233544831,
Nigeria,7/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,21104,,5.826715315,
Nigeria,8/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,26605,,9.562037211,
Nigeria,9/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,32106,,6.923690276,
Nigeria,4/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,9479,,14.28884903,
Nigeria,5/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,9747,,12.89596799,
Nigeria,6/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,9747,,16.95906433,
Nigeria,7/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10015,,15.50524214,
Nigeria,8/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10015,,14.50524214,
Nigeria,9/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10284,,13.12582653,
Nigeria,4/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,8.903614458,
Nigeria,5/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,7.903614458,
Nigeria,6/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,6.903614458,
Nigeria,7/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,5.903614458,
Nigeria,8/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,9.638554217,
Nigeria,9/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,8.638554217,
Nigeria,4/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,916,,109.1091703,
Nigeria,5/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1035,,95.56425121,
Nigeria,6/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1154,,84.70970537,
Nigeria,7/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1273,,75.79104478,
Nigeria,8/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1392,,68.31178161,
Nigeria,9/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1511,,61.93183322,
Nigeria,4/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,395938,,14.18141729,
Nigeria,5/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,454270,,11.36040681,
Nigeria,6/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,458988,,10.24363164,
Nigeria,7/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,463706,,9.139407297,
Nigeria,8/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,468425,,8.047335219,
Nigeria,9/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,473143,,6.967090288,
Nigeria,4/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,5/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,6/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,7/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,8/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,9/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,4/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,7888,,16.86574544,
Nigeria,5/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,5.393243308,
Nigeria,6/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,4.393243308,
Nigeria,7/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,3.393243308,
Nigeria,8/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,4.262290355,
Nigeria,9/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,3.262290355,
Nigeria,4/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,460957,,9.343144805,
Nigeria,5/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,412062,,9.451796089,
Nigeria,6/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,416780,,8.344800614,
Nigeria,7/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,421498,,7.251393838,
Nigeria,8/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,426217,,6.171107675,
Nigeria,9/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,172374.02,,14.25885977,
Nigeria,4/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,100,,0,
Nigeria,5/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,6/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,7/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,8/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,9/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,4/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,8.844129555,
Nigeria,5/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,7.844129555,
Nigeria,6/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,6.844129555,
Nigeria,7/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,5.844129555,
Nigeria,8/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,4.844129555,
Nigeria,9/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,8,
Nigeria,4/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,6.461853559,
Nigeria,5/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,5.461853559,
Nigeria,6/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,4.461853559,
Nigeria,7/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,8,
Nigeria,8/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,7,
Nigeria,9/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,6,
Nigeria,4/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,46512,,5.430641555,
Nigeria,5/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,7.247589606,
Nigeria,6/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,6.247589606,
Nigeria,7/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,5.247589606,
Nigeria,8/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,4.247589606,
Nigeria,9/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,7.405931991,
Nigeria,4/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,17642,,10.16693119,
Nigeria,5/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18134,,8.891088563,
Nigeria,6/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18134,,13.41628984,
Nigeria,7/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18625,,12.06260403,
Nigeria,8/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18625,,11.06260403,
Nigeria,9/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,19116,,9.778457836,
Nigeria,4/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4520,,13.15995575,
Nigeria,5/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4535,,12.11642778,
Nigeria,6/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4550,,11.00549451,
Nigeria,7/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4565,,9.969331873,
Nigeria,8/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4580,,8.936681223,
Nigeria,9/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4595,,7.907508161,
Nigeria,4/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1803,,19.91070438,
Nigeria,5/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1830,,18.61693989,
Nigeria,6/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1830,,17.61693989,
Nigeria,7/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1858,,16.35145318,
Nigeria,8/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1858,,15.35145318,
Nigeria,9/30/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1885,,14.13156499,
Nigeria,4/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,26464,,10.16830411,
Nigeria,5/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,26738,,9.064103523,
Nigeria,6/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,26738,,8.064103523,
Nigeria,7/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,27013,,6.982008662,
Nigeria,8/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,27013,,10.46207382,
Nigeria,9/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,27288,,9.356640281,
Nigeria,4/30/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,15.58559607,
Nigeria,5/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,14.58559607,
Nigeria,6/30/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,13.58559607,
Nigeria,7/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,12.58559607,
Nigeria,8/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,11.58559607,
Nigeria,9/30/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,,,7734,,10.58559607,
Nigeria,4/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,48571,,10.02540611,
Nigeria,5/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,48571,,9.025406107,
Nigeria,6/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,52354,,7.373247507,
Nigeria,7/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,47845,,7.068115791,
Nigeria,8/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,43336,,6.803535167,
Nigeria,9/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,38827,,6.593633296,
Nigeria,4/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,83,,8.903614458,
Nigeria,5/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,83,,7.903614458,
Nigeria,6/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,83,,6.903614458,
Nigeria,7/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,83,,5.903614458,
Nigeria,8/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,83,,4.903614458,
