Country,Date,Product,SOH,AMI,MOSact
Mozambique,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",19259,3270,5.89
Mozambique,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",41577,8402.666667,4.95
Mozambique,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",58861,10967,5.37
Mozambique,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",6820,4928.666667,1.38
Mozambique,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",3555,2192,1.62
Mozambique,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",23076,14417.66667,1.6
Mozambique,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",19262,3383,5.69
Mozambique,8/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",9036,0,0
Mozambique,8/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",29319,3820,7.68
Mozambique,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",22260,640,34.78
Mozambique,8/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",12744,369.6666667,34.47
Mozambique,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",565498,116253.3333,4.86
Mozambique,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",136672,23372.66667,5.85
Mozambique,8/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",3429,96,35.72
Mozambique,8/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",2914,125.6666667,23.19
Mozambique,8/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",1671,15.33333333,108.98
Mozambique,8/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",5623,233.6666667,24.06
Mozambique,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",19821,1559,12.71
Mozambique,9/30/2018,"Abacavir 60 mg Scored Tablet, 60 Tabs",1433,377,3.8
Mozambique,9/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",17456,2616.333333,6.67
Mozambique,9/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",10161,4733,2.15
Mozambique,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",1253,67.66666667,18.52
Mozambique,9/30/2018,"Darunavir 600 mg Tablet, 60 Tabs",1845,96.66666667,19.09
Mozambique,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Mozambique,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",5320,293,18.16
Mozambique,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",60520,7135,8.48
Mozambique,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2950614,817710.6667,3.61
Mozambique,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",27634,7580,3.65
Mozambique,9/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",15742,2876.666667,5.47
Mozambique,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",54803,8802.333333,6.23
Mozambique,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",76942,12801.33333,6.01
Mozambique,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3710,4667,0.79
Mozambique,9/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",10124,2342,4.32
Mozambique,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",13183,15377,0.86
Mozambique,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",13442,3692.333333,3.64
Mozambique,9/30/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",14172,0,0
Mozambique,9/30/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",45628,4646.666667,9.82
Mozambique,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",21784,560,38.9
Mozambique,9/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",12483,346.6666667,36.01
Mozambique,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",505754,119051.6667,4.25
Mozambique,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",206860,24135.33333,8.57
Mozambique,9/30/2018,"Raltegravir 400 mg Tablet, 60 Tabs",3334,121.6666667,27.4
Mozambique,9/30/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",4386,110.6666667,39.63
Mozambique,9/30/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",1569,27.33333333,57.4
Mozambique,9/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",9362,827,11.32
Mozambique,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",26004,1395.333333,18.64
Mozambique,10/31/2018,"Abacavir 60 mg Scored Tablet, 60 Tabs",1144,340,3.36
Mozambique,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",10782,2454,4.39
Mozambique,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",4142,4985.333333,0.83
Mozambique,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",43273,87.33333333,495.49
Mozambique,10/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",2380,89,26.74
Mozambique,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Mozambique,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4745,314,15.11
Mozambique,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",89715,7214.666667,12.44
Mozambique,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2849012,886183.3333,3.21
Mozambique,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",34115,7381.333333,4.62
Mozambique,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",16453,2863.666667,5.75
Mozambique,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",36570,9125,4.01
Mozambique,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",49344,14103.33333,3.5
Mozambique,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",10614,4358.666667,2.44
Mozambique,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",7142,2199.666667,3.25
Mozambique,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",36050,14256.33333,2.53
Mozambique,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",8775,4166.333333,2.11
Mozambique,10/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",11333,0,0
Mozambique,10/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",53736,5882,9.14
Mozambique,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",20732,568.6666667,36.46
Mozambique,10/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",11103,817,13.59
Mozambique,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",414654,118388.3333,3.5
Mozambique,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",267535,24476.66667,10.93
Mozambique,10/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",4304,93.33333333,46.11
Mozambique,10/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",4325,50.33333333,85.93
Mozambique,10/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",1591,24.66666667,64.5
Mozambique,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",5140,241.6666667,21.27
Mozambique,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",27195,1192,22.81
Mozambique,11/30/2018,"Abacavir 60 mg Scored Tablet, 60 Tabs",1586,336.6666667,4.71
Mozambique,11/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",26933,2710.666667,9.94
Mozambique,11/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",25028,4350.666667,5.75
Mozambique,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",55152,120.3333333,458.33
Mozambique,11/30/2018,"Darunavir 600 mg Tablet, 60 Tabs",3266,68.33333333,47.8
Mozambique,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Mozambique,11/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",58000,0,0
Mozambique,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4917,317.6666667,15.48
Mozambique,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",83671,29851.66667,2.8
Mozambique,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2437874,693028.6667,3.52
Mozambique,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",28195,7130,3.95
Mozambique,11/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",14310,2828,5.06
Mozambique,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",123500,9878.666667,12.5
Mozambique,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",36988,13785.66667,2.68
Mozambique,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",5921,4274.666667,1.39
Mozambique,11/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",4519,2428.666667,1.86
Mozambique,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",13515,13795.66667,0.98
Mozambique,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",5289,4261.666667,1.24
Mozambique,11/30/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",11192,168.3333333,66.49
Mozambique,11/30/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",66377,7259.666667,9.14
Mozambique,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",20103,600.6666667,33.47
Mozambique,11/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",11750,5402.666667,2.17
Mozambique,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",345496,109001.3333,3.17
Mozambique,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",249241,22029,11.31
Mozambique,11/30/2018,"Raltegravir 400 mg Tablet, 60 Tabs",4118,140.6666667,29.27
Mozambique,11/30/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",4162,87.33333333,47.66
Mozambique,11/30/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",1660,48,34.58
Mozambique,11/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",9239,1036.333333,8.92
Mozambique,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",34051,1418.666667,24
Mozambique,12/31/2018,"Abacavir 60 mg Scored Tablet, 60 Tabs",1500,287,5.23
Mozambique,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",24818,2887,8.6
Mozambique,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",27987,3839.333333,7.29
Mozambique,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",41779,4591,9.1
Mozambique,12/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",3235,57.66666667,56.1
Mozambique,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",261261,0,0
Mozambique,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",19261,0,0
Mozambique,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4650,313,14.86
Mozambique,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",76670,7823.333333,9.8
Mozambique,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",3117936,779861.6667,4
Mozambique,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",32079,7268,4.41
Mozambique,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",11896,2773,4.29
Mozambique,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",114560,10532.33333,10.88
Mozambique,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",27709,14980.66667,1.85
Mozambique,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3500,4363,0.8
Mozambique,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",8493,2428.333333,3.5
Mozambique,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",7148,12767,0.56
Mozambique,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",10159,4551.333333,2.23
Mozambique,12/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",16026,0,0
Mozambique,12/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",61611,7434.333333,8.29
Mozambique,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",19151,673.3333333,28.44
Mozambique,12/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",9317,740.3333333,12.58
Mozambique,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",214591,122490.3333,1.75
Mozambique,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",228712,22612.33333,10.11
Mozambique,12/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",4128,130,31.75
Mozambique,12/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",5872,87.33333333,67.24
Mozambique,12/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",1251,56.33333333,22.21
Mozambique,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",9059,809,11.2
Mozambique,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",32841,1416.333333,23.19
Mozambique,1/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",975,317,3.08
Mozambique,1/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",27706,3288,8.43
Mozambique,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",21454,3684,5.82
Mozambique,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",56412,9672.666667,5.83
Mozambique,1/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",3133,69.66666667,44.97
Mozambique,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",291772,2718.333333,107.33
Mozambique,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",52032,1946,26.74
Mozambique,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4012,320.3333333,12.52
Mozambique,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",91161,6902.333333,13.21
Mozambique,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2614784,780095,3.35
Mozambique,1/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,0,0
Mozambique,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",24724,7124.333333,3.47
Mozambique,1/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",15414,2716.666667,5.67
Mozambique,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",167427,9728.333333,17.21
Mozambique,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",15470,13177,1.17
Mozambique,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2100,4424.333333,0.47
Mozambique,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",6542,2582,2.53
Mozambique,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",4131,9632.666667,0.43
Mozambique,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",5859,4163,1.41
Mozambique,1/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",23840,0,0
Mozambique,1/31/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",53213,8724.666667,6.1
Mozambique,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",18765,622.3333333,30.15
Mozambique,1/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",9049,276.3333333,32.75
Mozambique,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",151060,114572,1.32
Mozambique,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",209812,20463.66667,10.25
Mozambique,1/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",3965,136.6666667,29.01
Mozambique,1/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",6275,91.33333333,68.7
Mozambique,1/31/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",1186,48.66666667,24.37
Mozambique,1/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",8565,139.3333333,61.47
Mozambique,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",31837,1268,25.11
Mozambique,2/28/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",690,306,2.25
Mozambique,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",22233,3353,6.63
Mozambique,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",16346,4992.666667,3.27
Mozambique,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",147008,12548.33333,11.72
Mozambique,2/28/2019,"Darunavir 600 mg Tablet, 60 Tabs",3041,57.66666667,52.73
Mozambique,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",283003,3632,77.92
Mozambique,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",45290,2780.666667,16.29
Mozambique,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",3665,307.6666667,11.91
Mozambique,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",84967,7483,11.35
Mozambique,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2728389,796693.3333,3.42
Mozambique,2/28/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",52000,0,0
Mozambique,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",14587,6658,2.19
Mozambique,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",11678,2651,4.41
Mozambique,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",154644,9650.333333,16.02
Mozambique,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",7152,12742.66667,0.56
Mozambique,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",414,3245.333333,0.13
Mozambique,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",3079,2393.666667,1.29
Mozambique,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",3534,5572,0.63
Mozambique,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",3431,3692.666667,0.93
Mozambique,2/28/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",23840,0,0
Mozambique,2/28/2019,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",44109,6922,6.37
Mozambique,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",18243,614.6666667,29.68
Mozambique,2/28/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",8741,266.6666667,32.78
Mozambique,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",137467,110374,1.25
Mozambique,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",175138,19569,8.95
Mozambique,2/28/2019,"Raltegravir 400 mg Tablet, 60 Tabs",3782,108.3333333,34.91
Mozambique,2/28/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",6050,87.33333333,69.27
Mozambique,2/28/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",1108,57,19.44
Mozambique,2/28/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,0,0
Mozambique,2/28/2019,"Zidovudine 300 mg Tablet, 60 Tabs",8528,118.3333333,72.07
Namibia,10/31/2018,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",0,512,6.7
Namibia,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",0,3863,1.7
Namibia,10/31/2018,"Abacavir 20 mg/mL Suspension, 240 mL bottle",0,39,3.5
Namibia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,4416,3.3
Namibia,10/31/2018,"Abacavir 60 mg Scored Tablet, 60 Tabs",0,41,3.7
Namibia,10/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,4,0
Namibia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,3688,2.5
Namibia,10/31/2018,Atazanavir 100 mg Capsules,0,0,0
Namibia,10/31/2018,Atazanavir 200 mg Capsules,0,158,21.8
Namibia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,4314,0
Namibia,10/31/2018,"Zidovudine 100 mg Capsule, 100 Caps",0,10,0
Namibia,10/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",0,410,0
Namibia,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",0,5542,0.8
Namibia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,3665,19.1
Namibia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,525,9.9
Namibia,10/31/2018,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,2076,0
Namibia,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,7690,10.6
Namibia,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",0,882,9
Namibia,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,123,0.1
Namibia,10/31/2018,"Darunavir 100 mg/ml , 200ml",0,0,0
Namibia,10/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",0,106,0.5
Namibia,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs ",0,85,22.6
Namibia,10/31/2018,"Efavirenz 200 mg, Capsules, 90 Caps",0,1153,3.7
Namibia,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,6491,7.1
Namibia,10/31/2018,"Etravirine 100 mg Tablet, 120 Tabs",0,52,0
Namibia,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,1662,7.5
Namibia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,5331,2
Namibia,10/31/2018,"Lopinavir/Ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",0,0,0
Namibia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,518,4.5
Namibia,10/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,10/31/2018,"Nevirapine  10 mg/mL, Suspension, 240 mL bottle",0,7883,1.8
Namibia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,5411,6
Namibia,10/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",0,54,0
Namibia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0
Namibia,10/31/2018,"Ritonavir 100 mg Tablet, 30 Tabs",0,405,0.4
Namibia,10/31/2018,"Ritonavir 25 mg Dispersible Tablet, 30 Tabs",0,0,0
Namibia,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,19,0
Namibia,10/31/2018,SURE CHECK HIV 1/2 RAPID TEST KIT,0,994,0
Namibia,10/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,1988,0.5
Namibia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,11892,6.9
Namibia,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Namibia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,47107,6.5
Namibia,10/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,5326,1.5
Namibia,10/31/2018,"Efavirenz/Emtricitabine/Tenofovir DF 600/200/300 mg Tablet, 30 Tabs",0,86657,0
Namibia,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,69,25.6
Namibia,11/30/2019,"Lamivudine 10 mg/mL Solution w/ Syringe, 240 mL",0,512,6.7
Namibia,11/30/2019,"Lamivudine 150 mg Tablet, 60 Tabs",0,3863,1.7
Namibia,11/30/2019,"Abacavir 20 mg/mL Suspension, 240 mL bottle",0,39,3.5
Namibia,11/30/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,4416,3.3
Namibia,11/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",0,41,3.7
Namibia,11/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,4,0
Namibia,11/30/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",0,3688,2.5
Namibia,11/30/2019,Atazanavir 100 mg Capsules,0,0,0
Namibia,11/30/2019,Atazanavir 200 mg Capsules,0,158,21.8
Namibia,11/30/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,4314,0
Namibia,11/30/2019,"Zidovudine 100 mg Capsule, 100 Caps",0,10,0
Namibia,11/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",0,410,0
Namibia,11/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",0,5542,0.8
