Country,Short_Country,Date,Short_Product,Product,Type,SOH,AMI,MOS,Note
Uganda-JMS,UG1,2018-07-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,188806.0,21762.0,8.7,
Uganda-JMS,UG1,2018-07-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,56303.0,9972.0,5.6,
Uganda-JMS,UG1,2018-07-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,7118.0,912.0,7.8,
Uganda-JMS,UG1,2018-07-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,9328.0,1067.0,8.7,
Uganda-JMS,UG1,2018-07-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,18730.0,4434.0,4.2,
Uganda-JMS,UG1,2018-07-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,4018.0,243.0,16.5,
Uganda-JMS,UG1,2018-07-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,33099.0,6882.0,4.8,
Uganda-JMS,UG1,2018-07-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,8353.0,1850.0,4.5,
Uganda-JMS,UG1,2018-07-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,89376.0,19413.0,4.6,
Uganda-JMS,UG1,2018-07-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,31184.0,3278.0,9.5,
Uganda-JMS,UG1,2018-08-31,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,52124.0,3642.0,14.3,
Uganda-JMS,UG1,2018-08-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,3483.0,1926.0,1.8,
Uganda-JMS,UG1,2018-08-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,13944.0,4742.0,2.9,
Uganda-JMS,UG1,2018-08-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,456270.0,0.0,,
Uganda-JMS,UG1,2018-08-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,1159.0,0.0,,
Uganda-JMS,UG1,2018-08-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,5861.0,751.0,7.8,
Uganda-JMS,UG1,2018-08-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,100170.0,16455.0,6.1,
Uganda-JMS,UG1,2018-08-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,142132.0,69754.0,2.0,
Uganda-JMS,UG1,2018-08-31,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,4987.0,1697.0,2.9,
Uganda-JMS,UG1,2018-08-31,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,2931.0,423.0,6.9,
Uganda-JMS,UG1,2018-08-31,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,517.0,554.0,0.9,
Uganda-JMS,UG1,2018-08-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,153363.0,21762.0,7.0,
Uganda-JMS,UG1,2018-08-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,46747.0,9972.0,4.7,
Uganda-JMS,UG1,2018-08-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,6814.0,912.0,7.5,
Uganda-JMS,UG1,2018-08-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,8045.0,1067.0,7.5,
Uganda-JMS,UG1,2018-08-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,13073.0,4434.0,2.9,
Uganda-JMS,UG1,2018-08-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,3725.0,243.0,15.3,
Uganda-JMS,UG1,2018-08-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,19767.0,6882.0,2.9,
Uganda-JMS,UG1,2018-08-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,7287.0,1850.0,3.9,
Uganda-JMS,UG1,2018-08-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,66560.0,19413.0,3.4,
Uganda-JMS,UG1,2018-08-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,27588.0,3278.0,8.4,
Uganda-JMS,UG1,2018-09-30,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,62381.0,48538.0,1.3,
Uganda-JMS,UG1,2018-09-30,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,50455.0,12127.0,4.2,
Uganda-JMS,UG1,2018-09-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,40103.0,21082.0,1.9,
Uganda-JMS,UG1,2018-09-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,0.0,41415.0,0,
Uganda-JMS,UG1,2018-09-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,10116.0,1155.0,8.8,
Uganda-JMS,UG1,2018-09-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,46134.0,7680.0,6.0,
Uganda-JMS,UG1,2018-09-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,300957.0,105127.0,2.9,
Uganda-JMS,UG1,2018-09-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,507068.0,471811.0,1.1,
Uganda-JMS,UG1,2018-09-30,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,28300.0,10771.0,2.6,
Uganda-JMS,UG1,2018-09-30,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,8202.0,1052.0,7.8,
Uganda-JMS,UG1,2018-09-30,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,6050.0,1422.0,4.3,
Uganda-JMS,UG1,2018-09-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,298907.0,126827.0,2.4,
Uganda-JMS,UG1,2018-09-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,91289.0,58452.0,1.6,
Uganda-JMS,UG1,2018-09-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,51432.0,14810.0,3.5,
Uganda-JMS,UG1,2018-09-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,27136.0,7382.0,3.7,
Uganda-JMS,UG1,2018-09-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,14670.0,17727.0,0.8,
Uganda-JMS,UG1,2018-09-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,10925.0,4085.0,2.7,
Uganda-JMS,UG1,2018-09-30,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,13498.0,6878.0,2.0,
Uganda-JMS,UG1,2018-09-30,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,19911.0,45534.0,0.4,
Uganda-JMS,UG1,2018-09-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,24125.0,14156.0,1.7,
Uganda-JMS,UG1,2018-09-30,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,288776.0,152018.0,1.9,
Uganda-JMS,UG1,2018-09-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,159897.0,38782.0,4.1,
Uganda-JMS,UG1,2018-10-31,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,92809.0,52182.0,1.8,
Uganda-JMS,UG1,2018-10-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,29305.0,14219.0,2.1,
Uganda-JMS,UG1,2018-10-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,10279.0,23309.0,0.4,
Uganda-JMS,UG1,2018-10-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,2728.0,41415.0,0.1,
Uganda-JMS,UG1,2018-10-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,10881.0,1155.0,9.4,
Uganda-JMS,UG1,2018-10-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,251675.0,44923.0,5.6,
Uganda-JMS,UG1,2018-10-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,370700.0,139359.0,2.7,
Uganda-JMS,UG1,2018-10-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,532921.0,507339.0,1.1,
Uganda-JMS,UG1,2018-10-31,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,28110.0,11235.0,2.5,
Uganda-JMS,UG1,2018-10-31,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,10771.0,1120.0,9.6,
Uganda-JMS,UG1,2018-10-31,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,10606.0,1607.0,6.6,
Uganda-JMS,UG1,2018-10-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,776334.0,124988.0,6.2,
Uganda-JMS,UG1,2018-10-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,74790.0,57324.0,1.3,
Uganda-JMS,UG1,2018-10-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,40404.0,12349.0,3.3,
Uganda-JMS,UG1,2018-10-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,16946.0,7854.0,2.2,
Uganda-JMS,UG1,2018-10-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,52987.0,15366.0,3.4,
Uganda-JMS,UG1,2018-10-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,8473.0,5519.0,1.5,
Uganda-JMS,UG1,2018-10-31,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,25570.0,6780.0,3.8,
Uganda-JMS,UG1,2018-10-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,59082.0,8465.0,7.0,
Uganda-JMS,UG1,2018-10-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,27916.0,12162.0,2.3,
Uganda-JMS,UG1,2018-10-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,626499.0,164381.0,3.8,
Uganda-JMS,UG1,2018-10-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,62756.0,36179.0,1.7,
Uganda-JMS,UG1,2018-11-30,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,53139.0,3711.0,14.3,
Uganda-JMS,UG1,2018-11-30,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,23054.0,2464.0,9.4,
Uganda-JMS,UG1,2018-11-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,37834.0,4076.0,9.3,
Uganda-JMS,UG1,2018-11-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,389173.0,42453.0,9.2,
Uganda-JMS,UG1,2018-11-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,5809.0,732.0,7.9,
Uganda-JMS,UG1,2018-11-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,21359.0,695.0,30.7,
Uganda-JMS,UG1,2018-11-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,69531.0,12948.0,5.4,
Uganda-JMS,UG1,2018-11-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,396652.0,55308.0,7.2,
Uganda-JMS,UG1,2018-11-30,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,5497.0,2774.0,2.0,
Uganda-JMS,UG1,2018-11-30,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,2397.0,282.0,8.5,
Uganda-JMS,UG1,2018-11-30,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,323.0,608.0,0.5,
Uganda-JMS,UG1,2018-11-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,138450.0,19140.0,7.2,
Uganda-JMS,UG1,2018-11-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,42175.0,8354.0,5.0,
Uganda-JMS,UG1,2018-11-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,9252.0,656.0,14.1,
Uganda-JMS,UG1,2018-11-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,5624.0,772.0,7.3,
Uganda-JMS,UG1,2018-11-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,15249.0,4884.0,3.1,
Uganda-JMS,UG1,2018-11-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,2750.0,264.0,10.4,
Uganda-JMS,UG1,2018-11-30,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,2514.0,933.0,2.7,
Uganda-JMS,UG1,2018-11-30,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,0.0,6186.0,0,
Uganda-JMS,UG1,2018-11-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,2567.0,1471.0,1.7,
Uganda-JMS,UG1,2018-11-30,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,45457.0,16872.0,2.7,
Uganda-JMS,UG1,2018-11-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,29666.0,2466.0,12.0,
Uganda-JMS,UG1,2018-12-31,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,49991.0,3711.0,13.5,
Uganda-JMS,UG1,2018-12-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,35974.0,2464.0,14.6,
Uganda-JMS,UG1,2018-12-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,49068.0,4076.0,12.0,
Uganda-JMS,UG1,2018-12-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,495464.0,42453.0,11.7,
Uganda-JMS,UG1,2018-12-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,7001.0,732.0,9.6,
Uganda-JMS,UG1,2018-12-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,20876.0,695.0,30.0,
Uganda-JMS,UG1,2018-12-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,81405.0,12948.0,6.3,
Uganda-JMS,UG1,2018-12-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,551263.0,55308.0,10.0,
Uganda-JMS,UG1,2018-12-31,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,12440.0,2774.0,4.5,
Uganda-JMS,UG1,2018-12-31,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,3770.0,282.0,13.4,
Uganda-JMS,UG1,2018-12-31,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,1843.0,608.0,3.0,
Uganda-JMS,UG1,2018-12-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,131038.0,19140.0,6.8,
Uganda-JMS,UG1,2018-12-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,38953.0,8354.0,4.7,
Uganda-JMS,UG1,2018-12-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,8910.0,656.0,13.6,
Uganda-JMS,UG1,2018-12-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,4689.0,772.0,6.1,
Uganda-JMS,UG1,2018-12-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,9381.0,4884.0,1.9,
Uganda-JMS,UG1,2018-12-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,2469.0,264.0,9.4,
Uganda-JMS,UG1,2018-12-31,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,1271.0,933.0,1.4,
Uganda-JMS,UG1,2018-12-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,0.0,6186.0,0,
Uganda-JMS,UG1,2018-12-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,1492.0,1471.0,1.0,
Uganda-JMS,UG1,2018-12-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,41137.0,16872.0,2.4,
Uganda-JMS,UG1,2018-12-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,38087.0,2466.0,15.4,
Uganda-JMS,UG1,2019-02-28,ABC/3TC 120/60 MG DISPERSIBLE 30 TABS,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,73987.0,4030.0,18.4,
Uganda-JMS,UG1,2019-02-28,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,27264.0,4304.0,6.3,
Uganda-JMS,UG1,2019-02-28,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,39483.0,4174.0,9.5,
Uganda-JMS,UG1,2019-02-28,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,410591.0,38485.0,10.7,
Uganda-JMS,UG1,2019-02-28,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,8515.0,833.0,10.2,
Uganda-JMS,UG1,2019-02-28,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,19322.0,1241.0,15.6,
Uganda-JMS,UG1,2019-02-28,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,67363.0,8135.0,8.3,
Uganda-JMS,UG1,2019-02-28,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,434770.0,63948.0,6.8,
Uganda-JMS,UG1,2019-02-28,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,11126.0,2001.0,5.6,
Uganda-JMS,UG1,2019-02-28,SD BIOLINE 3.0 RTK 25 TESTS,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,3442.0,282.0,12.2,
Uganda-JMS,UG1,2019-02-28,"STAT-PAK ASSAY RTK, 30 TESTS","HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",RTK,1899.0,608.0,3.1,
Uganda-JMS,UG1,2019-02-28,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,76936.0,23056.0,3.3,
Uganda-JMS,UG1,2019-02-28,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,26928.0,7975.0,3.4,
Uganda-JMS,UG1,2019-02-28,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,7505.0,527.0,14.2,
Uganda-JMS,UG1,2019-02-28,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,9318.0,1025.0,9.1,
Uganda-JMS,UG1,2019-02-28,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,34155.0,4385.0,7.8,
Uganda-JMS,UG1,2019-02-28,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,1801.0,299.0,6.0,
Uganda-JMS,UG1,2019-02-28,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,3423.0,969.0,3.5,
Uganda-JMS,UG1,2019-02-28,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,28560.0,9310.0,3.1,
Uganda-JMS,UG1,2019-02-28,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,1392.0,1571.0,0.9,
Uganda-JMS,UG1,2019-02-28,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,59554.0,20623.0,2.9,
