Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Mozambique,6/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,570,,182.9052632,
Mozambique,7/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,615,,168.5219512,
Mozambique,8/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,663,,155.321267,
Mozambique,9/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,714,,143.2268908,
Mozambique,10/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,639,,159.0375587,
Mozambique,11/30/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,,,548,,184.4470803,
Mozambique,5/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,3243,,6.326549491,
Mozambique,6/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,3627,,8.240970499,
Mozambique,7/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,4323,,5.914179968,
Mozambique,8/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,5030,,4.082902584,
Mozambique,9/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,5740,,5.382752613,
Mozambique,10/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,6531,,3.730822232,
Mozambique,11/30/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,,,7313,,2.331874744,
Mozambique,5/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,433,,44.79445727,
Mozambique,6/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,440,,43.08181818,
Mozambique,7/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,298,,62.61073826,
Mozambique,8/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,152,,121.75,
Mozambique,9/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,314,,57.93630573,
Mozambique,10/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,0,,,
Mozambique,11/30/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,,,0,,,
Mozambique,5/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,433,,16.06004619,
Mozambique,6/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,440,,0,
Mozambique,7/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,298,,0,
Mozambique,8/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,152,,0,
Mozambique,9/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,10/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,11/30/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,5/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,118409,,2.502934743,
Mozambique,6/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,111537,,1.657145163,
Mozambique,7/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,110707,,0.669569223,
Mozambique,8/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,71883,,0.031203483,
Mozambique,9/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,1019,,1.201177625,
Mozambique,10/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,690,,0.773913043,
Mozambique,11/30/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,351,,0.521367521,
Mozambique,5/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,16359,,23.37129409,
Mozambique,6/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,11102,,33.43802918,
Mozambique,7/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,8004,,45.38043478,
Mozambique,8/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4965,,72.1570997,
Mozambique,9/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,1987,,179.3019628,
Mozambique,10/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,1388,,255.6808357,
Mozambique,11/30/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,799,,443.1614518,
Mozambique,5/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,6/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,7/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,0,,0,
Mozambique,8/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,516,,6.751937984,
Mozambique,9/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,677,,4.146233383,
Mozambique,10/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,854,,2.286885246,
Mozambique,11/30/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,,,1012,,0.929841897,
Mozambique,5/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,184,,19.25,
Mozambique,6/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,230,,14.4,
Mozambique,7/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,282,,10.74468085,
Mozambique,8/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,334,,8.071856287,
Mozambique,9/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,390,,5.912820513,
Mozambique,10/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,452,,4.101769912,
Mozambique,11/30/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,,,506,,2.664031621,
Mozambique,5/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,113,,43.25663717,
Mozambique,6/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,114,,41.87719298,
Mozambique,7/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,117,,39.8034188,
Mozambique,8/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,118,,38.46610169,
Mozambique,9/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,119,,37.14285714,
Mozambique,10/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,121,,35.52892562,
Mozambique,11/30/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,,,122,,34.23770492,
Mozambique,5/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,4733,,8.064441158,
Mozambique,6/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,6712,,4.686680572,
Mozambique,7/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,8686,,2.621574948,
Mozambique,8/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10659,,1.136316728,
Mozambique,9/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10629,,2.943174334,
Mozambique,10/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10598,,6.764012078,
Mozambique,11/30/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,,,,,,10566,,5.784497445,
Mozambique,5/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,122,,86.36065574,
Mozambique,6/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,125,,83.288,
Mozambique,7/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,127,,80.97637795,
Mozambique,8/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,134,,75.74626866,
Mozambique,9/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,142,,70.47887324,
Mozambique,10/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,150,,65.72,
Mozambique,11/30/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,,,159,,61,
Nigeria,5/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,551,,13.80580762,
Nigeria,6/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,551,,10.98548094,
Nigeria,7/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,579,,9.454231434,
Nigeria,8/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,579,,12.11917098,
Nigeria,9/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,592,,10.85304054,
Nigeria,10/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,592,,9.853040541,
Nigeria,11/30/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,,,606,,8.625412541,
Nigeria,5/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,10698,,9.000186951,
Nigeria,6/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,15603,,9.233544831,
Nigeria,7/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,21104,,5.826715315,
Nigeria,8/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,26605,,9.562037211,
Nigeria,9/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,32106,,6.923690276,
Nigeria,10/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,37607,,9.112133379,
Nigeria,11/30/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,,,43108,,6.94933655,
Nigeria,5/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,10698,,9.00224341,
Nigeria,6/30/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,11964,,12.34804413,
Nigeria,7/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,13230,,10.16643991,
Nigeria,8/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,22174,,12.19283846,
Nigeria,9/30/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,31118,,7.68834758,
Nigeria,10/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,40062,,10.3209026,
Nigeria,11/30/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,49007,,7.437080417,
Nigeria,5/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,9747,,12.89596799,
Nigeria,6/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,9747,,16.95906433,
Nigeria,7/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10015,,15.50524214,
Nigeria,8/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10015,,14.50524214,
Nigeria,9/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10284,,13.12582653,
Nigeria,10/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10284,,12.12582653,
Nigeria,11/30/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,10552,,10.81785444,
Nigeria,5/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,7.903614458,
Nigeria,6/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,6.903614458,
Nigeria,7/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,5.903614458,
Nigeria,8/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,9.638554217,
Nigeria,9/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,83,,8.638554217,
Nigeria,10/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,134,,11.04477612,
Nigeria,11/30/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,,,185,,7,
Nigeria,5/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1035,,95.56425121,
Nigeria,6/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1154,,84.70970537,
Nigeria,7/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1273,,75.79104478,
Nigeria,8/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1392,,68.31178161,
Nigeria,9/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1511,,61.93183322,
Nigeria,10/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1630,,56.41042945,
Nigeria,11/30/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,,,1748,,51.60240275,
Nigeria,5/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,454270,,11.36040681,
Nigeria,6/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,458988,,10.24363164,
Nigeria,7/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,463706,,9.139407297,
Nigeria,8/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,468425,,8.047335219,
Nigeria,9/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,473143,,6.967090288,
Nigeria,10/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,477861,,5.898303063,
Nigeria,11/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,366761,,6.685029215,
Nigeria,5/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,6/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,7/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,8/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,9/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,10/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,,
Nigeria,11/30/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,38606,,12.38307517,
Nigeria,5/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,5.393243308,
Nigeria,6/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,4.393243308,
Nigeria,7/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,3.393243308,
Nigeria,8/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,4.262290355,
Nigeria,9/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,3.262290355,
Nigeria,10/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,20809,,2.262290355,
Nigeria,11/30/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,,,7888,,4.968052738,
Nigeria,5/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,412062,,9.451796089,
Nigeria,6/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,416780,,8.344800614,
Nigeria,7/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,421498,,7.251393838,
Nigeria,8/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,426217,,6.171107675,
Nigeria,9/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,172374.02,,14.25885977,
Nigeria,10/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,174261,,13.10445814,
Nigeria,11/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,176149,,11.96400195,
Nigeria,5/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,347402,,11.46730589,
Nigeria,6/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,347402,,10.46730589,
Nigeria,7/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,395098,,8.203698829,
Nigeria,8/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,395098,,7.203698829,
Nigeria,9/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,442770,,5.428093593,
Nigeria,10/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,442770,,4.428093593,
Nigeria,11/30/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,449845,,3.358450133,
Nigeria,5/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,6/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,7/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,8/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,9/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,10/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,11/30/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,0,,0,
Nigeria,5/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,8.211375779,
Nigeria,6/30/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,7.211375779,
Nigeria,7/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,6.211375779,
Nigeria,8/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,5.211375779,
Nigeria,9/30/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,4.211375779,
Nigeria,10/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,8,
Nigeria,11/30/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,,,8984,,7,
Nigeria,5/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,7.844129555,
Nigeria,6/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,6.844129555,
Nigeria,7/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,5.844129555,
Nigeria,8/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,4.844129555,
Nigeria,9/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,8,
Nigeria,10/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,7,
Nigeria,11/30/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",RTK,,,,,,494,,6,
Nigeria,5/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,5.461853559,
Nigeria,6/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,4.461853559,
Nigeria,7/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,8,
Nigeria,8/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,7,
Nigeria,9/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,6,
Nigeria,10/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,5,
Nigeria,11/30/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,,,1953,,8,
Nigeria,5/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,7.247589606,
Nigeria,6/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,6.247589606,
Nigeria,7/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,5.247589606,
Nigeria,8/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,4.247589606,
Nigeria,9/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,7.405931991,
Nigeria,10/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,59845,,6.405931991,
Nigeria,11/30/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,,,46512,,7.242238562,
Nigeria,5/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18134,,8.891088563,
Nigeria,6/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18134,,13.41628984,
Nigeria,7/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18625,,12.06260403,
Nigeria,8/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,18625,,11.06260403,
Nigeria,9/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,19116,,9.778457836,
Nigeria,10/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,19116,,8.778457836,
Nigeria,11/30/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,,,19607,,7.558627021,
Nigeria,5/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4535,,12.11642778,
Nigeria,6/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4550,,11.00549451,
Nigeria,7/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4565,,9.969331873,
Nigeria,8/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4580,,8.936681223,
Nigeria,9/30/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4595,,7.907508161,
Nigeria,10/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,,,4610,,6.881778742,
